-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
-112.0583120000000008,-112.0545060723076887,-112.0507001446153907,-112.0468942169230786,-112.0430882892307665,-112.0392823615384685,-112.0354764338461564,-112.0316705061538443,-112.0278645784615321,-112.0240586507692342,-112.0202527230769221,-112.0164467953846099,-112.0126408676923120,-112.0088349399999998,-112.0050290123076877,-112.0012230846153898,-111.9974171569230776,-111.9936112292307655,-111.9898053015384676,-111.9859993738461554,-111.9821934461538433,-111.9783875184615312,-111.9745815907692332,-111.9707756630769211,-111.9669697353846090,-111.9631638076923110,-111.9593578799999989,-111.9555519523076867,-111.9517460246153888,-111.9479400969230767,-111.9441341692307645,-111.9403282415384666,-111.9365223138461545,-111.9327163861538423,-111.9289104584615302,-111.9251045307692323,-111.9212986030769201,-111.9174926753846080,-111.9136867476923101,-111.9098808199999979,-111.9060748923076858,-111.9022689646153879,-111.8984630369230757,-111.8946571092307636,-111.8908511815384657,-111.8870452538461535,-111.8832393261538414,-111.8794333984615292,-111.8756274707692313,-111.8718215430769192,-111.8680156153846070,-111.8642096876923091,-111.8604037599999970,-111.8565978323076848,-111.8527919046153869,-111.8489859769230748,-111.8451800492307626,-111.8413741215384647,-111.8375681938461526,-111.8337622661538404,-111.8299563384615283,-111.8261504107692303,-111.8223444830769182,-111.8185385553846061,-111.8147326276923081,-111.8109266999999960
